,BAIRRO,GRUPOSERVICO_DESCRICAO,VALUE
1359,LINHA DO TIRO,SEMENTEIRA,0.6931471805599453
1360,LINHA DO TIRO,TABLADOS,3.1780538303479458
1361,LINHA DO TIRO,TERRAPLENAGEM,3.1354942159291497
1362,LINHA DO TIRO,VAO DE REDE,0.0
1363,MACAXEIRA,ARBORIZACAO,5.662960480135946
1364,MACAXEIRA,CALCADAS ARVORES,0.6931471805599453
1365,MACAXEIRA,COLETA SELETIVA,1.6094379124341003
1366,MACAXEIRA,COLETA URBANA,5.153291594497779
1367,MACAXEIRA,CONSERVACAO,6.759255270663693
1368,MACAXEIRA,DENUNCIAS,2.995732273553991
1369,MACAXEIRA,DRENAGEM,6.073044534100405
1370,MACAXEIRA,ESCADARIA,3.6888794541139363
1371,MACAXEIRA,FISCALIZACAO URBANA,4.406719247264253
1372,MACAXEIRA,ILUMINACAO PROVISORIA,5.049856007249537
1373,MACAXEIRA,ILUMINACAO PUBLICA,7.77485576666552
1374,MACAXEIRA,ILUMINACAO RELUZ,5.846438775057725
1375,MACAXEIRA,LIMPEZA URBANA,6.782192056006791
1376,MACAXEIRA,LUMINARIAS,4.787491742782046
1377,MACAXEIRA,MACRODRENAGEM,4.04305126783455
1378,MACAXEIRA,MANUT. URBANA,2.4849066497880004
1379,MACAXEIRA,PAVIMENTACAO,6.267200548541362
1380,MACAXEIRA,PLANEJAMENTO DE LIMPEZA URBANA,3.8066624897703196
1381,MACAXEIRA,POSTE,3.6888794541139363
1382,MACAXEIRA,PRACAS,3.332204510175204
1383,MACAXEIRA,PROJETOS,0.0
1384,MACAXEIRA,TABLADOS,3.295836866004329
1385,MACAXEIRA,TERRAPLENAGEM,2.3978952727983707
1386,MACAXEIRA,VAO DE REDE,3.58351893845611
1387,MADALENA,ARBORIZACAO,6.943122422819428
1388,MADALENA,CALCADAS ARVORES,2.8903717578961645
1389,MADALENA,COLETA SELETIVA,4.343805421853684
1390,MADALENA,COLETA URBANA,4.882801922586371
1391,MADALENA,CONSERVACAO,7.671826797878781
1392,MADALENA,DENUNCIAS,3.258096538021482
1393,MADALENA,DRENAGEM,7.261225091971921
1394,MADALENA,ESCADARIA,0.0
1395,MADALENA,FISCALIZACAO URBANA,5.476463551931511
1396,MADALENA,ILUMINACAO PROVISORIA,5.111987788356544
1397,MADALENA,ILUMINACAO PUBLICA,7.875499292445208
1398,MADALENA,ILUMINACAO RELUZ,6.660575149839686
1399,MADALENA,LIMPEZA URBANA,7.618251097876695
1400,MADALENA,LUMINARIAS,4.727387818712341
1401,MADALENA,MACRODRENAGEM,3.8501476017100584
1402,MADALENA,MANUT. URBANA,3.091042453358316
1403,MADALENA,PAVIMENTACAO,7.22402480828583
1404,MADALENA,PLANEJAMENTO DE LIMPEZA URBANA,3.9889840465642745
1405,MADALENA,POSTE,3.4011973816621555
1406,MADALENA,PRACAS,4.1588830833596715
1407,MADALENA,SEMENTEIRA,3.4657359027997265
1408,MADALENA,TABLADOS,3.784189633918261
1409,MADALENA,TERRAPLENAGEM,2.772588722239781
1410,MADALENA,VAO DE REDE,3.4965075614664802
1411,MANGABEIRA,ARBORIZACAO,4.174387269895637
1412,MANGABEIRA,CALCADAS ARVORES,0.6931471805599453
1413,MANGABEIRA,COLETA URBANA,4.31748811353631
1414,MANGABEIRA,CONSERVACAO,5.521460917862246
1415,MANGABEIRA,DENUNCIAS,1.6094379124341003
1416,MANGABEIRA,DRENAGEM,5.117993812416755
1417,MANGABEIRA,ESCADARIA,3.784189633918261
1418,MANGABEIRA,FISCALIZACAO URBANA,3.4965075614664802
1419,MANGABEIRA,ILUMINACAO PROVISORIA,4.330733340286331
1420,MANGABEIRA,ILUMINACAO PUBLICA,5.942799375126701
1421,MANGABEIRA,ILUMINACAO RELUZ,4.23410650459726
1422,MANGABEIRA,LIMPEZA URBANA,5.934894195619588
1423,MANGABEIRA,LUMINARIAS,2.772588722239781
1424,MANGABEIRA,MACRODRENAGEM,2.302585092994046
1425,MANGABEIRA,MANUT. URBANA,1.6094379124341003
1426,MANGABEIRA,PAVIMENTACAO,4.812184355372417
1427,MANGABEIRA,PLANEJAMENTO DE LIMPEZA URBANA,3.295836866004329
1428,MANGABEIRA,POSTE,2.70805020110221
1429,MANGABEIRA,TABLADOS,2.6390573296152584
1430,MANGABEIRA,TERRAPLENAGEM,0.0
1431,MANGABEIRA,VAO DE REDE,1.6094379124341003
1432,MANGUEIRA,ARBORIZACAO,3.8501476017100584
1433,MANGUEIRA,CALCADAS ARVORES,1.6094379124341003
1434,MANGUEIRA,COLETA SELETIVA,1.3862943611198906
1435,MANGUEIRA,COLETA URBANA,4.219507705176107
1436,MANGUEIRA,CONSERVACAO,5.802118375377063
1437,MANGUEIRA,DENUNCIAS,1.9459101490553132
1438,MANGUEIRA,DRENAGEM,5.752572638825633
1439,MANGUEIRA,ESCADARIA,0.0
1440,MANGUEIRA,FISCALIZACAO URBANA,3.367295829986474
1441,MANGUEIRA,ILUMINACAO PROVISORIA,3.7376696182833684
1442,MANGUEIRA,ILUMINACAO PUBLICA,6.293419278846481
1443,MANGUEIRA,ILUMINACAO RELUZ,4.990432586778736
1444,MANGUEIRA,LIMPEZA URBANA,5.700443573390687
1445,MANGUEIRA,LUMINARIAS,3.4965075614664802
1446,MANGUEIRA,MACRODRENAGEM,2.4849066497880004
1447,MANGUEIRA,PAVIMENTACAO,4.844187086458591
1448,MANGUEIRA,PLANEJAMENTO DE LIMPEZA URBANA,2.70805020110221
1449,MANGUEIRA,POSTE,2.3978952727983707
1450,MANGUEIRA,PRACAS,1.9459101490553132
1451,MANGUEIRA,SEMENTEIRA,0.6931471805599453
1452,MANGUEIRA,TABLADOS,2.8903717578961645
1453,MONTEIRO,ARBORIZACAO,4.672828834461906
1454,MONTEIRO,CALCADAS ARVORES,0.0
1455,MONTEIRO,COLETA SELETIVA,1.791759469228055
1456,MONTEIRO,COLETA URBANA,2.70805020110221
1457,MONTEIRO,CONSERVACAO,4.820281565605037
1458,MONTEIRO,DENUNCIAS,0.6931471805599453
1459,MONTEIRO,DRENAGEM,3.6375861597263857
1460,MONTEIRO,FISCALIZACAO URBANA,2.302585092994046
1461,MONTEIRO,ILUMINACAO PROVISORIA,1.6094379124341003
1462,MONTEIRO,ILUMINACAO PUBLICA,5.545177444479562
1463,MONTEIRO,ILUMINACAO RELUZ,3.7376696182833684
1464,MONTEIRO,LIMPEZA URBANA,4.727387818712341
1465,MONTEIRO,LUMINARIAS,2.70805020110221
1466,MONTEIRO,MANUT. URBANA,0.6931471805599453
1467,MONTEIRO,PAVIMENTACAO,3.713572066704308
1468,MONTEIRO,PLANEJAMENTO DE LIMPEZA URBANA,1.3862943611198906
1469,MONTEIRO,POSTE,0.0
1470,MONTEIRO,PRACAS,0.6931471805599453
1471,MONTEIRO,PROJETOS,0.0
1472,MONTEIRO,SEMENTEIRA,1.3862943611198906
1473,MONTEIRO,TABLADOS,0.0
1474,MONTEIRO,TERRAPLENAGEM,1.6094379124341003
1475,MONTEIRO,VAO DE REDE,1.3862943611198906
1476,MORRO DA CONCEICAO,ARBORIZACAO,4.532599493153256
1477,MORRO DA CONCEICAO,CALCADAS ARVORES,0.0
1478,MORRO DA CONCEICAO,COLETA SELETIVA,0.0
1479,MORRO DA CONCEICAO,COLETA URBANA,4.442651256490317
1480,MORRO DA CONCEICAO,CONSERVACAO,6.07993319509559
1481,MORRO DA CONCEICAO,DENUNCIAS,1.791759469228055
1482,MORRO DA CONCEICAO,DRENAGEM,5.267858159063328
1483,MORRO DA CONCEICAO,ESCADARIA,4.430816798843313
1484,MORRO DA CONCEICAO,FISCALIZACAO URBANA,3.970291913552122
1485,MORRO DA CONCEICAO,ILUMINACAO PROVISORIA,5.262690188904886
1486,MORRO DA CONCEICAO,ILUMINACAO PUBLICA,6.684611727667927
1487,MORRO DA CONCEICAO,ILUMINACAO RELUZ,5.236441962829949
1488,MORRO DA CONCEICAO,LIMPEZA URBANA,6.45833828334479
1489,MORRO DA CONCEICAO,LUMINARIAS,4.499809670330265
1490,MORRO DA CONCEICAO,MACRODRENAGEM,2.5649493574615367
1491,MORRO DA CONCEICAO,MANUT. URBANA,1.9459101490553132
1492,MORRO DA CONCEICAO,NECROPOLES,0.0
1493,MORRO DA CONCEICAO,PAVIMENTACAO,5.14166355650266
1494,MORRO DA CONCEICAO,PLANEJAMENTO DE LIMPEZA URBANA,3.6888794541139363
1495,MORRO DA CONCEICAO,POSTE,2.302585092994046
1496,MORRO DA CONCEICAO,PRACAS,1.6094379124341003
1497,MORRO DA CONCEICAO,SEMENTEIRA,0.6931471805599453
1498,MORRO DA CONCEICAO,TABLADOS,3.1354942159291497
1499,MORRO DA CONCEICAO,TERRAPLENAGEM,0.6931471805599453
1500,MORRO DA CONCEICAO,VAO DE REDE,1.6094379124341003
1501,MUSTARDINHA,ARBORIZACAO,4.976733742420574
1502,MUSTARDINHA,COLETA SELETIVA,1.3862943611198906
1503,MUSTARDINHA,COLETA URBANA,4.3694478524670215
1504,MUSTARDINHA,CONSERVACAO,6.483107351457199
1505,MUSTARDINHA,DENUNCIAS,2.70805020110221
1506,MUSTARDINHA,DRENAGEM,6.320768294250582
1507,MUSTARDINHA,ESCADARIA,0.6931471805599453
1508,MUSTARDINHA,FISCALIZACAO URBANA,3.8066624897703196
1509,MUSTARDINHA,ILUMINACAO PROVISORIA,5.666426688112432
1510,MUSTARDINHA,ILUMINACAO PUBLICA,6.794586580876499
1511,MUSTARDINHA,ILUMINACAO RELUZ,5.472270673671475
1512,MUSTARDINHA,LIMPEZA URBANA,6.635946555686647
1513,MUSTARDINHA,LUMINARIAS,3.713572066704308
1514,MUSTARDINHA,MACRODRENAGEM,3.5553480614894135
1515,MUSTARDINHA,MANUT. URBANA,2.302585092994046
1516,MUSTARDINHA,PAVIMENTACAO,5.459585514144159
1517,MUSTARDINHA,PLANEJAMENTO DE LIMPEZA URBANA,3.4657359027997265
1518,MUSTARDINHA,POSTE,2.302585092994046
1519,MUSTARDINHA,PRACAS,3.367295829986474
1520,MUSTARDINHA,PROJETOS,0.0
1521,MUSTARDINHA,SEMENTEIRA,1.3862943611198906
1522,MUSTARDINHA,TABLADOS,3.970291913552122
1523,MUSTARDINHA,TERRAPLENAGEM,3.6109179126442243
1524,MUSTARDINHA,VAO DE REDE,1.0986122886681098
1525,NOVA DESCOBERTA,ARBORIZACAO,5.407171771460119
1526,NOVA DESCOBERTA,COLETA SELETIVA,0.0
1527,NOVA DESCOBERTA,COLETA URBANA,5.986452005284438
1528,NOVA DESCOBERTA,CONSERVACAO,7.310550158534422
1529,NOVA DESCOBERTA,DENUNCIAS,3.1780538303479458
1530,NOVA DESCOBERTA,DRENAGEM,6.315358001522335
1531,NOVA DESCOBERTA,ESCADARIA,5.926926025970411
1532,NOVA DESCOBERTA,FISCALIZACAO URBANA,5.0689042022202315
1533,NOVA DESCOBERTA,ILUMINACAO PROVISORIA,5.375278407684165
1534,NOVA DESCOBERTA,ILUMINACAO PUBLICA,8.106816038947052
1535,NOVA DESCOBERTA,ILUMINACAO RELUZ,6.335054251498059
1536,NOVA DESCOBERTA,LIMPEZA URBANA,7.753194269884341
1537,NOVA DESCOBERTA,LUMINARIAS,5.220355825078324
1538,NOVA DESCOBERTA,MACRODRENAGEM,4.812184355372417
1539,NOVA DESCOBERTA,MANUT. URBANA,3.9512437185814275
1540,NOVA DESCOBERTA,PAVIMENTACAO,6.628041376179533
1541,NOVA DESCOBERTA,PLANEJAMENTO DE LIMPEZA URBANA,4.844187086458591
1542,NOVA DESCOBERTA,POSTE,3.7376696182833684
1543,NOVA DESCOBERTA,PRACAS,3.332204510175204
1544,NOVA DESCOBERTA,PROJETOS,0.0
1545,NOVA DESCOBERTA,SEMENTEIRA,1.791759469228055
1546,NOVA DESCOBERTA,TABLADOS,4.07753744390572
1547,NOVA DESCOBERTA,TERRAPLENAGEM,2.0794415416798357
1548,NOVA DESCOBERTA,VAO DE REDE,2.0794415416798357
1549,PAISSANDU,ARBORIZACAO,4.31748811353631
1550,PAISSANDU,COLETA SELETIVA,1.0986122886681098
1551,PAISSANDU,COLETA URBANA,0.6931471805599453
1552,PAISSANDU,CONSERVACAO,4.919980925828125
1553,PAISSANDU,DENUNCIAS,0.0
1554,PAISSANDU,DRENAGEM,4.406719247264253
1555,PAISSANDU,FISCALIZACAO URBANA,3.091042453358316
1556,PAISSANDU,ILUMINACAO PROVISORIA,1.3862943611198906
1557,PAISSANDU,ILUMINACAO PUBLICA,6.175867270105761
1558,PAISSANDU,ILUMINACAO RELUZ,2.995732273553991
1559,PAISSANDU,LIMPEZA URBANA,3.4965075614664802
1560,PAISSANDU,LUMINARIAS,2.70805020110221
1561,PAISSANDU,MANUT. URBANA,1.0986122886681098
1562,PAISSANDU,PAVIMENTACAO,4.382026634673881
1563,PAISSANDU,PLANEJAMENTO DE LIMPEZA URBANA,0.6931471805599453
1564,PAISSANDU,POSTE,1.791759469228055
1565,PAISSANDU,PRACAS,1.9459101490553132
1566,PAISSANDU,SEMENTEIRA,0.0
1567,PAISSANDU,TABLADOS,0.0
1568,PAISSANDU,VAO DE REDE,0.6931471805599453
1569,PARNAMIRIM,ARBORIZACAO,6.09807428216624
1570,PARNAMIRIM,CALCADAS ARVORES,1.0986122886681098
1571,PARNAMIRIM,COLETA SELETIVA,3.6635616461296463
1572,PARNAMIRIM,COLETA URBANA,3.367295829986474
1573,PARNAMIRIM,CONSERVACAO,5.978885764901122
1574,PARNAMIRIM,DENUNCIAS,1.9459101490553132
1575,PARNAMIRIM,DRENAGEM,5.438079308923196
1576,PARNAMIRIM,FISCALIZACAO URBANA,3.8066624897703196
1577,PARNAMIRIM,ILUMINACAO PROVISORIA,4.110873864173311
1578,PARNAMIRIM,ILUMINACAO PUBLICA,6.529418838262226
1579,PARNAMIRIM,ILUMINACAO RELUZ,5.0369526024136295
1580,PARNAMIRIM,LIMPEZA URBANA,5.135798437050262
1581,PARNAMIRIM,LUMINARIAS,3.4657359027997265
1582,PARNAMIRIM,MACRODRENAGEM,2.5649493574615367
1583,PARNAMIRIM,MANUT. URBANA,2.1972245773362196
1584,PARNAMIRIM,PAVIMENTACAO,5.730099782973574
1585,PARNAMIRIM,PLANEJAMENTO DE LIMPEZA URBANA,0.6931471805599453
1586,PARNAMIRIM,POSTE,2.0794415416798357
1587,PARNAMIRIM,PRACAS,2.5649493574615367
1588,PARNAMIRIM,PROJETOS,0.0
1589,PARNAMIRIM,SEMENTEIRA,2.302585092994046
1590,PARNAMIRIM,TABLADOS,0.6931471805599453
1591,PARNAMIRIM,TERRAPLENAGEM,0.6931471805599453
1592,PARNAMIRIM,VAO DE REDE,2.4849066497880004
1593,PASSARINHO,ARBORIZACAO,4.927253685157205
1594,PASSARINHO,CALCADAS ARVORES,0.6931471805599453
1595,PASSARINHO,COLETA SELETIVA,0.0
1596,PASSARINHO,COLETA URBANA,4.394449154672439
1597,PASSARINHO,CONSERVACAO,6.354370040797351
1598,PASSARINHO,DENUNCIAS,1.6094379124341003
1599,PASSARINHO,DRENAGEM,5.2832037287379885
1600,PASSARINHO,ESCADARIA,4.343805421853684
1601,PASSARINHO,FISCALIZACAO URBANA,3.713572066704308
1602,PASSARINHO,ILUMINACAO PROVISORIA,4.584967478670572
1603,PASSARINHO,ILUMINACAO PUBLICA,7.627544390488503
1604,PASSARINHO,ILUMINACAO RELUZ,5.0369526024136295
1605,PASSARINHO,LIMPEZA URBANA,6.576469569048224
1606,PASSARINHO,LUMINARIAS,5.556828061699537
1607,PASSARINHO,MACRODRENAGEM,4.356708826689592
1608,PASSARINHO,MANUT. URBANA,2.5649493574615367
1609,PASSARINHO,PAVIMENTACAO,6.037870919922137
1610,PASSARINHO,PLANEJAMENTO DE LIMPEZA URBANA,3.4965075614664802
1611,PASSARINHO,POSTE,3.6888794541139363
1612,PASSARINHO,PRACAS,1.0986122886681098
1613,PASSARINHO,PROJETOS,0.0
1614,PASSARINHO,TABLADOS,3.5553480614894135
1615,PASSARINHO,TERRAPLENAGEM,4.543294782270004
1616,PASSARINHO,VAO DE REDE,3.1780538303479458
1617,PAU FERRO,ILUMINACAO PUBLICA,0.6931471805599453
1618,PEIXINHOS,ARBORIZACAO,2.70805020110221
1619,PEIXINHOS,COLETA SELETIVA,0.6931471805599453
1620,PEIXINHOS,COLETA URBANA,1.9459101490553132
1621,PEIXINHOS,CONSERVACAO,4.875197323201151
1622,PEIXINHOS,DENUNCIAS,0.0
1623,PEIXINHOS,DRENAGEM,3.332204510175204
1624,PEIXINHOS,FISCALIZACAO URBANA,0.6931471805599453
1625,PEIXINHOS,ILUMINACAO PROVISORIA,3.367295829986474
1626,PEIXINHOS,ILUMINACAO PUBLICA,4.553876891600541
1627,PEIXINHOS,ILUMINACAO RELUZ,1.791759469228055
1628,PEIXINHOS,LIMPEZA URBANA,5.863631175598097
1629,PEIXINHOS,LUMINARIAS,1.3862943611198906
1630,PEIXINHOS,MACRODRENAGEM,0.6931471805599453
1631,PEIXINHOS,PAVIMENTACAO,2.1972245773362196
1632,PEIXINHOS,PLANEJAMENTO DE LIMPEZA URBANA,1.0986122886681098
1633,PEIXINHOS,POSTE,1.3862943611198906
1634,PEIXINHOS,PROJETOS,0.0
1635,PEIXINHOS,SEMENTEIRA,0.6931471805599453
1636,PEIXINHOS,TABLADOS,0.0
1637,PEIXINHOS,TERRAPLENAGEM,1.3862943611198906
1638,PEIXINHOS,VAO DE REDE,1.6094379124341003
1639,PINA,ARBORIZACAO,6.434546518787453
1640,PINA,CALCADAS ARVORES,1.791759469228055
1641,PINA,COLETA SELETIVA,3.5263605246161616
1642,PINA,COLETA URBANA,5.5254529391317835
1643,PINA,CONSERVACAO,7.422373700986824
1644,PINA,DENUNCIAS,2.9444389791664403
1645,PINA,DRENAGEM,7.619233416226805
1646,PINA,ESCADARIA,1.6094379124341003
1647,PINA,FISCALIZACAO URBANA,5.19295685089021
1648,PINA,ILUMINACAO PROVISORIA,5.5909869805108565
1649,PINA,ILUMINACAO PUBLICA,8.186742787113518
1650,PINA,ILUMINACAO RELUZ,6.297109319933935
1651,PINA,LIMPEZA URBANA,6.928537818164665
1652,PINA,LUMINARIAS,5.318119993844216
1653,PINA,MACRODRENAGEM,2.70805020110221
1654,PINA,MANUT. URBANA,2.6390573296152584
1655,PINA,PAVIMENTACAO,6.755768921984255
1656,PINA,PLANEJAMENTO DE LIMPEZA URBANA,3.4965075614664802
1657,PINA,POSTE,4.04305126783455
1658,PINA,PRACAS,3.912023005428146
1659,PINA,PROJETOS,1.0986122886681098
1660,PINA,SEMENTEIRA,3.2188758248682006
1661,PINA,TABLADOS,3.8066624897703196
1662,PINA,TERRAPLENAGEM,2.772588722239781
1663,PINA,VAO DE REDE,3.58351893845611
1664,POCO,ARBORIZACAO,5.84354441703136
1665,POCO,COLETA SELETIVA,3.4657359027997265
1666,POCO,COLETA URBANA,3.4965075614664802
1667,POCO,CONSERVACAO,5.552959584921617
1668,POCO,DENUNCIAS,2.0794415416798357
1669,POCO,DRENAGEM,4.605170185988092
1670,POCO,FISCALIZACAO URBANA,4.248495242049359
1671,POCO,ILUMINACAO PROVISORIA,4.48863636973214
1672,POCO,ILUMINACAO PUBLICA,6.363028103540465
1673,POCO,ILUMINACAO RELUZ,4.418840607796598
1674,POCO,LIMPEZA URBANA,5.5134287461649825
1675,POCO,LUMINARIAS,3.6888794541139363
1676,POCO,MANUT. URBANA,0.6931471805599453
1677,POCO,PAVIMENTACAO,4.727387818712341
1678,POCO,PLANEJAMENTO DE LIMPEZA URBANA,1.6094379124341003
1679,POCO,POSTE,2.1972245773362196
1680,POCO,PRACAS,3.367295829986474
1681,POCO,SEMENTEIRA,2.3978952727983707
1682,POCO,TABLADOS,1.3862943611198906
1683,POCO,TERRAPLENAGEM,3.044522437723423
1684,POCO,VAO DE REDE,1.0986122886681098
1685,PONTO DE PARADA,ARBORIZACAO,4.442651256490317
1686,PONTO DE PARADA,CALCADAS ARVORES,0.0
1687,PONTO DE PARADA,COLETA SELETIVA,1.0986122886681098
1688,PONTO DE PARADA,COLETA URBANA,3.6375861597263857
1689,PONTO DE PARADA,CONSERVACAO,4.634728988229636
1690,PONTO DE PARADA,DENUNCIAS,1.3862943611198906
1691,PONTO DE PARADA,DRENAGEM,4.454347296253507
1692,PONTO DE PARADA,FISCALIZACAO URBANA,2.5649493574615367
1693,PONTO DE PARADA,ILUMINACAO PROVISORIA,2.1972245773362196
1694,PONTO DE PARADA,ILUMINACAO PUBLICA,4.941642422609304
1695,PONTO DE PARADA,ILUMINACAO RELUZ,3.5263605246161616
1696,PONTO DE PARADA,LIMPEZA URBANA,5.0689042022202315
1697,PONTO DE PARADA,LUMINARIAS,2.5649493574615367
1698,PONTO DE PARADA,MACRODRENAGEM,1.3862943611198906
1699,PONTO DE PARADA,PAVIMENTACAO,4.90527477843843
1700,PONTO DE PARADA,PLANEJAMENTO DE LIMPEZA URBANA,2.1972245773362196
1701,PONTO DE PARADA,POSTE,0.6931471805599453
1702,PONTO DE PARADA,PRACAS,0.6931471805599453
1703,PONTO DE PARADA,PROJETOS,1.0986122886681098
1704,PONTO DE PARADA,SEMENTEIRA,1.0986122886681098
1705,PONTO DE PARADA,TABLADOS,1.3862943611198906
1706,PONTO DE PARADA,TERRAPLENAGEM,2.1972245773362196
1707,PONTO DE PARADA,VAO DE REDE,0.6931471805599453
1708,PORTO DA MADEIRA,ARBORIZACAO,3.4965075614664802
1709,PORTO DA MADEIRA,COLETA SELETIVA,0.0
1710,PORTO DA MADEIRA,COLETA URBANA,3.6635616461296463
1711,PORTO DA MADEIRA,CONSERVACAO,5.564520407322694
1712,PORTO DA MADEIRA,DENUNCIAS,1.6094379124341003
1713,PORTO DA MADEIRA,DRENAGEM,4.770684624465665
1714,PORTO DA MADEIRA,ESCADARIA,0.0
1715,PORTO DA MADEIRA,FISCALIZACAO URBANA,3.4657359027997265
1716,PORTO DA MADEIRA,ILUMINACAO PROVISORIA,2.302585092994046
1717,PORTO DA MADEIRA,ILUMINACAO PUBLICA,6.1675164908883415
1718,PORTO DA MADEIRA,ILUMINACAO RELUZ,4.709530201312334
1719,PORTO DA MADEIRA,LIMPEZA URBANA,6.113682179832232
1720,PORTO DA MADEIRA,LUMINARIAS,3.258096538021482
1721,PORTO DA MADEIRA,MACRODRENAGEM,2.8903717578961645
1722,PORTO DA MADEIRA,MANUT. URBANA,1.791759469228055
1723,PORTO DA MADEIRA,PAVIMENTACAO,5.384495062789089
1724,PORTO DA MADEIRA,PLANEJAMENTO DE LIMPEZA URBANA,2.772588722239781
1725,PORTO DA MADEIRA,POSTE,1.791759469228055
1726,PORTO DA MADEIRA,PRACAS,2.0794415416798357
1727,PORTO DA MADEIRA,SEMENTEIRA,1.6094379124341003
1728,PORTO DA MADEIRA,TABLADOS,1.6094379124341003
1729,PORTO DA MADEIRA,TERRAPLENAGEM,1.0986122886681098
1730,PORTO DA MADEIRA,VAO DE REDE,1.0986122886681098
1731,PRADO,ARBORIZACAO,5.683579767338681
1732,PRADO,CALCADAS ARVORES,1.0986122886681098
1733,PRADO,COLETA SELETIVA,2.3978952727983707
1734,PRADO,COLETA URBANA,4.442651256490317
1735,PRADO,CONSERVACAO,6.834108738813838
1736,PRADO,DENUNCIAS,2.5649493574615367
1737,PRADO,DRENAGEM,6.68586094706836
1738,PRADO,ESCADARIA,1.0986122886681098
1739,PRADO,FISCALIZACAO URBANA,4.356708826689592
1740,PRADO,ILUMINACAO PROVISORIA,4.532599493153256
1741,PRADO,ILUMINACAO PUBLICA,7.077498053569231
1742,PRADO,ILUMINACAO RELUZ,6.028278520230698
1743,PRADO,LIMPEZA URBANA,6.82001636467413
1744,PRADO,LUMINARIAS,3.912023005428146
1745,PRADO,MACRODRENAGEM,2.8903717578961645
1746,PRADO,MANUT. URBANA,1.3862943611198906
1747,PRADO,PAVIMENTACAO,6.3818160174060985
1748,PRADO,PLANEJAMENTO DE LIMPEZA URBANA,2.772588722239781
1749,PRADO,POSTE,2.5649493574615367
1750,PRADO,PRACAS,2.772588722239781
1751,PRADO,SEMENTEIRA,2.4849066497880004
1752,PRADO,TABLADOS,3.871201010907891
1753,PRADO,TERRAPLENAGEM,3.8501476017100584
1754,PRADO,VAO DE REDE,2.5649493574615367
1755,RECIFE,ARBORIZACAO,4.875197323201151
1756,RECIFE,ATENDIMENTO EMPREL,1.791759469228055
1757,RECIFE,CALCADAS ARVORES,0.6931471805599453
1758,RECIFE,COLETA SELETIVA,1.0986122886681098
1759,RECIFE,COLETA URBANA,2.302585092994046
1760,RECIFE,CONSERVACAO,7.201916317531627
1761,RECIFE,DRENAGEM,5.8888779583328805
1762,RECIFE,FISCALIZACAO URBANA,4.890349128221754
1763,RECIFE,ILUMINACAO PROVISORIA,6.962243464266207
1764,RECIFE,ILUMINACAO PUBLICA,8.490438454107418
1765,RECIFE,ILUMINACAO RELUZ,4.553876891600541
1766,RECIFE,LIMPEZA URBANA,5.697093486505405
1767,RECIFE,LUMINARIAS,4.844187086458591
1768,RECIFE,MACRODRENAGEM,0.0
1769,RECIFE,MANUT. URBANA,2.302585092994046
1770,RECIFE,PAVIMENTACAO,5.8522024797744745
1771,RECIFE,PLANEJAMENTO DE LIMPEZA URBANA,1.791759469228055
1772,RECIFE,POSTE,3.1780538303479458
1773,RECIFE,PRACAS,1.9459101490553132
1774,RECIFE,PROJETOS,0.0
1775,RECIFE,TABLADOS,3.4339872044851463
1776,RECIFE,VAO DE REDE,4.356708826689592
1777,ROSARINHO,ARBORIZACAO,5.948034989180646
1778,ROSARINHO,CALCADAS ARVORES,0.6931471805599453
1779,ROSARINHO,COLETA SELETIVA,3.1354942159291497
1780,ROSARINHO,COLETA URBANA,3.091042453358316
1781,ROSARINHO,CONSERVACAO,5.768320995793772
1782,ROSARINHO,DENUNCIAS,2.0794415416798357
1783,ROSARINHO,DRENAGEM,5.4680601411351315
1784,ROSARINHO,ESCADARIA,0.0
1785,ROSARINHO,FISCALIZACAO URBANA,3.295836866004329
1786,ROSARINHO,ILUMINACAO PROVISORIA,2.995732273553991
1787,ROSARINHO,ILUMINACAO PUBLICA,6.2766434893416445
1788,ROSARINHO,ILUMINACAO RELUZ,5.0238805208462765
1789,ROSARINHO,LIMPEZA URBANA,5.351858133476067
1790,ROSARINHO,LUMINARIAS,2.995732273553991
1791,ROSARINHO,MACRODRENAGEM,0.6931471805599453
1792,ROSARINHO,MANUT. URBANA,1.3862943611198906
1793,ROSARINHO,PAVIMENTACAO,5.616771097666572
1794,ROSARINHO,PLANEJAMENTO DE LIMPEZA URBANA,2.1972245773362196
1795,ROSARINHO,POSTE,1.3862943611198906
1796,ROSARINHO,PRACAS,2.1972245773362196
1797,ROSARINHO,SEMENTEIRA,2.3978952727983707
1798,ROSARINHO,TABLADOS,1.9459101490553132
1799,ROSARINHO,TERRAPLENAGEM,0.0
1800,ROSARINHO,VAO DE REDE,1.3862943611198906
1801,SAN MARTIN,ARBORIZACAO,6.1779441140506
1802,SAN MARTIN,CALCADAS ARVORES,2.0794415416798357
1803,SAN MARTIN,COLETA SELETIVA,2.9444389791664403
1804,SAN MARTIN,COLETA URBANA,5.332718793265369
1805,SAN MARTIN,CONSERVACAO,7.437206366871292
1806,SAN MARTIN,DENUNCIAS,3.258096538021482
1807,SAN MARTIN,DRENAGEM,6.905753276311464
1808,SAN MARTIN,FISCALIZACAO URBANA,4.867534450455582
1809,SAN MARTIN,ILUMINACAO PROVISORIA,5.043425116919247
1810,SAN MARTIN,ILUMINACAO PUBLICA,7.749322464660356
1811,SAN MARTIN,ILUMINACAO RELUZ,6.473890696352274
1812,SAN MARTIN,LIMPEZA URBANA,7.949444420250626
